"Building_Class","Zoning_Class","Lot_Extent","Lot_Size","Road_Type","Lane_Type","Property_Shape","Land_Outline","Lot_Configuration","Property_Slope","Neighborhood","Condition1","Condition2","House_Type","House_Design","Overall_Material","House_Condition","Construction_Year","Roof_Design","Roof_Quality","Exterior1st","Exterior2nd","Brick_Veneer_Type","Brick_Veneer_Area","Exterior_Material","Exterior_Condition","Foundation_Type","Basement_Height","Basement_Condition","Exposure_Level","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","Total_Basement_Area","Heating_Type","Heating_Quality","Air_Conditioning","Electrical_System","First_Floor_Area","Second_Floor_Area","LowQualFinSF","Grade_Living_Area","Underground_Full_Bathroom","Underground_Half_Bathroom","Full_Bathroom_Above_Grade","Half_Bathroom_Above_Grade","Bedroom_Above_Grade","Kitchen_Quality","Rooms_Above_Grade","Functional_Rate","Fireplaces","Fireplace_Quality","Garage","Garage_Built_Year","Garage_Finish","Garage_Size","Garage_Quality","Pavedd_Drive","W_Deck_Area","Open_Lobby_Area","Enclosed_Lobby_Area","Three_Season_Lobby_Area","Screen_Lobby_Area","Pool_Area","Pool_Quality","Fence_Quality","Miscellaneous_Feature","Miscellaneous_Value","Month_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price"
60,"RLD",63,10907.0865,1,"None",0,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",7,5,1996,"Gable","SS","HdBoard","HdBoard",0,0,4,3,"PC",4,3,1,3,414,1,277,691,"GasA",4,1,"SBrkr",691,862,0,1553,0,0,2,1,3,4,6,10,0,0,"Attchd",1996,3,2,3,2,0,44,0,0,0,0,0,"None","None",0,8,2007,"WD","Normal",182243.875
60,"RLD",60,6037.092274,1,"None",0,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,"Gable","SS","VinylSd","VinylSd",0,0,3,3,"PC",4,3,1,1,0,1,938,938,"GasA",5,1,"SBrkr",957,1342,0,2299,0,0,3,1,5,3,7,10,1,3,"Attchd",1999,3,2,3,2,188,30,0,0,0,0,0,"None","None",0,8,2007,"WD","Normal",202804.4119
20,"RLD",64,12042.55208,1,"None",1,"Lvl","C",0,"Gilbert","Norm","Norm","1Fam","1Story",7,5,1992,"Gable","SS","HdBoard","HdBoard",1,52,3,3,"PC",4,3,1,1,0,1,1168,1168,"GasA",4,1,"SBrkr",1187,0,0,1187,0,0,2,0,3,4,6,10,0,0,"Attchd",1992,2,2,3,2,0,21,0,0,0,0,0,"None","None",0,8,2007,"WD","Normal",173160.161466667
60,"RLD",64,8195.735611,1,"None",1,"Lvl","CulDSac",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"PC",4,3,1,1,0,1,903,903,"GasA",4,1,"SBrkr",910,732,0,1642,0,0,2,1,3,3,7,10,1,3,"Attchd",1993,2,2,3,2,290,84,0,0,0,0,0,"None","None",0,7,2007,"WD","Normal",176372.1872
20,"RLD",160,18494.2297,0,"None",0,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","1Story",6,6,1964,"Gable","SS","HdBoard","HdBoard",0,138,3,3,"CB",3,3,3,4,550,1,752,1302,"GasA",2,1,"SBrkr",1128,0,0,1128,1,0,1,0,3,3,6,10,1,3,"Attchd",1964,1,2,3,1,0,108,246,0,0,0,0,"MnPrv","None",0,3,2007,"WD","Alloca",161041.3726
120,"RLD",38,26126.1903,1,"None",1,"Lvl","I",0,"StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1988,"Gable","SS","CemntBd","CmentBd",0,0,4,3,"CB",4,3,4,6,248,1,918,1166,"GasA",4,1,"SBrkr",1179,0,0,1179,1,0,2,0,2,3,5,10,0,0,"Attchd",1988,2,2,3,2,0,108,0,0,135,0,0,"None","None",0,10,2007,"WD","Normal",192207.552633333
120,"RLD",35,9925.884857,1,"None",1,"HLS","I",0,"StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1990,"Gable","SS","CemntBd","CmentBd",0,0,4,3,"PC",4,3,4,6,926,1,386,1312,"GasA",4,1,"SBrkr",1321,0,0,1321,1,0,1,0,1,4,4,10,1,3,"Attchd",1990,2,2,3,2,0,64,140,0,0,0,0,"None","None",0,8,2007,"WD","Normal",208623.9045
60,"RLD",98,2346.293743,1,"None",1,"Lvl","I",0,"StoneBr","Norm","Norm","1Fam","2Story",8,5,2005,"Hip","SS","VinylSd","VinylSd",2,146,4,3,"PC",5,3,2,6,986,1,163,1149,"GasA",5,1,"SBrkr",1164,1377,0,2541,1,0,3,1,4,5,10,10,1,4,"BuiltIn",2005,3,3,3,2,120,32,0,0,0,0,0,"None","None",0,7,2007,"WD","Normal",281158.622
20,"RLD",52,4464.858462,1,"None",1,"Lvl","CulDSac",0,"StoneBr","PosN","Norm","1Fam","1Story",9,5,2006,"Hip","SS","VinylSd","VinylSd",1,710,5,3,"PC",5,3,3,6,1101,1,1559,2660,"GasA",5,1,"SBrkr",2338,0,0,2338,1,0,2,1,4,4,8,10,2,4,"Attchd",2005,3,3,4,2,0,135,0,0,322,0,0,"None","None",0,6,2007,"New","Partial",274798.086066667
190,"RLD",195,12916.0051,1,"None",1,"Lvl","FR2P",0,"Gilbert","Norm","Norm","2fmCon","1Story",5,5,1969,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"CB",4,3,4,5,1047,1,53,1100,"GasW",3,1,"SBrkr",1424,0,0,1424,1,0,1,1,3,3,7,6,0,0,"2Types",1969,1,3,3,0,144,0,0,0,0,0,0,"None","None",0,11,2007,"WD","Normal",164913.444133333
120,"RLD",61,12568.24045,1,"None",1,"HLS","I",0,"StoneBr","Norm","Norm","TwnhsE","1Story",9,5,2006,"Gable","SS","MetalSd","MetalSd",1,165,4,3,"PC",5,3,4,6,797,1,815,1612,"GasA",5,1,"SBrkr",1612,0,0,1612,1,0,2,0,2,5,6,10,1,4,"Attchd",2006,3,2,3,2,0,164,0,0,0,0,0,"None","None",0,3,2007,"WD","Normal",272479.043933333
20,"RLD",85,12471.81569,1,"None",1,"HLS","I",0,"StoneBr","Norm","Norm","1Fam","1Story",8,5,2006,"Hip","SS","VinylSd","VinylSd",1,945,4,3,"PC",5,4,4,6,1558,1,662,2220,"GasA",5,1,"SBrkr",2234,0,0,2234,1,0,1,1,1,4,7,10,1,4,"Attchd",2006,2,2,3,2,390,80,0,0,0,0,0,"None","None",0,1,2007,"WD","Normal",281182.2531
20,"RLD",81,12266.94616,1,"None",1,"HLS","I",0,"StoneBr","PosA","PosA","1Fam","1Story",10,5,2006,"Hip","SS","CemntBd","CmentBd",1,250,5,3,"PC",5,3,4,6,1152,1,590,1742,"GasA",5,1,"SBrkr",2042,0,0,2042,1,0,2,0,3,5,8,10,1,4,"Attchd",2007,3,3,3,2,240,52,0,0,174,0,0,"None","None",0,10,2007,"New","Partial",292391.450866667
20,"RLD",80,-939.9060731,1,"None",1,"Lvl","I",0,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1984,"Hip","SS","HdBoard","HdBoard",0,0,3,3,"CB",4,3,1,6,256,1,1028,1284,"GasA",3,1,"SBrkr",1284,0,0,1284,1,0,2,0,3,3,5,10,0,0,"Attchd",1984,1,2,3,2,0,0,192,0,0,0,0,"None","None",0,4,2007,"COD","Abnorml",164648.076333333
60,"RLD",78,13304.80224,1,"None",0,"Lvl","I",0,"NWAmes","Norm","Norm","1Fam","2Story",7,7,1981,"Gable","SS","MetalSd","MetalSd",1,306,4,3,"CB",4,3,1,5,321,1,404,725,"GasA",5,1,"SBrkr",725,754,0,1479,0,0,2,1,3,4,6,10,1,3,"Attchd",1981,2,2,3,2,167,72,0,0,0,0,0,"None","None",0,3,2007,"WD","Normal",177718.818066667
20,"RLD",93,5604.177931,1,"None",0,"Lvl","I",0,"NWAmes","Norm","Norm","1Fam","1Story",7,6,1978,"Gable","SS","Plywood","Plywood",2,67,3,3,"CB",4,3,1,6,1328,1,201,1529,"GasA",3,1,"SBrkr",1664,0,0,1664,1,0,2,0,3,4,7,10,1,3,"Attchd",1978,3,2,3,2,0,0,0,0,0,0,0,"None","None",0,9,2007,"WD","Normal",222184.370733333
60,"RLD",61,13709.11576,1,"None",1,"Lvl","I",0,"NWAmes","PosA","Norm","1Fam","2Story",7,5,1979,"Hip","WS","HdBoard","Plywood",1,549,3,3,"CB",4,3,1,5,758,1,22,780,"GasA",3,1,"SBrkr",1085,845,0,1930,1,0,2,1,4,4,9,10,1,3,"Attchd",1979,3,2,3,2,192,72,0,0,0,0,0,"None","None",0,3,2007,"WD","Normal",208796.185966667
20,"RLD",79,11045.98071,1,"None",0,"Lvl","FR2P",0,"NWAmes","Norm","Norm","1Fam","1Story",6,6,1984,"Gable","SS","Plywood","Plywood",1,98,3,3,"CB",4,3,1,5,781,1,372,1153,"GasA",3,1,"SBrkr",1177,0,0,1177,0,0,2,0,3,4,6,10,0,0,"Attchd",1984,3,2,3,2,204,103,0,0,0,0,0,"MnPrv","None",0,8,2007,"WD","Normal",167317.805866667
20,"RLD",80,7076.374872,1,"None",0,"Lvl","I",0,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1979,"Gable","SS","MetalSd","MetalSd",1,253,3,3,"CB",4,3,1,6,903,1,356,1259,"GasA",5,1,"SBrkr",1353,0,0,1353,1,0,2,0,2,3,5,10,1,3,"Attchd",1979,2,2,3,2,240,141,0,0,0,0,0,"None","None",0,8,2007,"WD","Normal",173171.394833333
20,"RLD",128,8107.329948,1,"None",1,"Lvl","I",0,"NWAmes","PosN","Norm","1Fam","1Story",6,5,1971,"Hip","SS","HdBoard","HdBoard",1,176,3,3,"CB",3,3,2,5,492,4,1012,1625,"GasA",3,1,"SBrkr",1220,0,0,1220,0,1,2,0,2,3,6,10,1,3,"Attchd",1971,1,2,3,2,0,0,249,0,0,0,0,"None","None",0,9,2007,"WD","Normal",170597.157433333
80,"RLD",64,4319.694607,1,"None",1,"Lvl","CulDSac",0,"NWAmes","PosN","Norm","1Fam","SLvl",7,6,1976,"Gable","SS","Plywood","Plywood",2,130,3,3,"CB",4,3,4,6,624,3,0,1228,"GasA",3,1,"SBrkr",1324,0,0,1324,0,1,2,0,3,4,5,10,1,2,"Attchd",1976,3,2,3,2,407,36,0,0,0,0,0,"None","None",0,2,2007,"WD","Normal",175504.222533333
60,"RLD",80,10586.25944,1,"None",0,"Lvl","I",0,"NWAmes","PosN","Norm","1Fam","2Story",6,6,1974,"Gable","SS","HdBoard","HdBoard",0,0,3,3,"CB",3,3,1,5,931,2,0,1084,"GasA",3,1,"SBrkr",1084,793,0,1877,1,0,2,1,4,3,8,10,1,3,"Attchd",1974,1,2,3,2,0,96,0,0,0,0,0,"None","None",0,11,2007,"WD","Normal",201132.5989
20,"RLD",63,6921.274212,1,"None",0,"Lvl","I",0,"NAmes","Norm","Norm","1Fam","1Story",5,6,1970,"Gable","SS","MetalSd","MetalSd",0,0,3,3,"CB",3,3,1,5,566,1,359,925,"GasA",3,1,"SBrkr",1422,0,0,1422,1,0,1,0,3,3,7,5,0,0,"Detchd",1988,1,2,3,2,252,0,0,0,0,0,0,"GdWo","None",0,9,2007,"WD","Normal",144353.8663
20,"RLD",66,20136.81544,1,"None",0,"Lvl","I",0,"NAmes","Norm","Norm","1Fam","1Story",5,5,1970,"Gable","SS","HdBoard","HdBoard",1,32,3,3,"CB",3,3,1,5,81,6,214,914,"GasA",5,1,"SBrkr",914,0,0,914,0,0,1,0,3,5,5,10,0,0,"Attchd",1970,2,1,3,2,120,0,0,0,0,0,0,"None","None",0,10,2007,"WD","Normal",126356.3758
20,"RLD",73,13280.26162,1,"None",0,"Lvl","FR2P",0,"NAmes","Norm","Norm","1Fam","1Story",4,7,1961,"Gable","SS","MetalSd","MetalSd",0,0,3,4,"BT",3,3,1,5,314,1,600,914,"GasA",5,1,"SBrkr",914,0,0,914,0,0,1,0,2,3,4,10,0,0,"Basment",1961,1,1,2,2,140,0,0,0,0,0,0,"GdWo","None",0,7,2007,"WD","Normal",120128.866966667
120,"RHD",33,185.7644207,1,"None",1,"Lvl","I",0,"NAmes","Norm","Norm","TwnhsE","1Story",6,5,2001,"Gable","SS","MetalSd","MetalSd",0,0,4,3,"PC",4,3,2,1,0,1,1337,1337,"GasA",5,1,"SBrkr",1337,0,0,1337,0,0,2,0,2,4,5,10,1,3,"Attchd",2001,3,2,3,2,136,68,0,0,0,0,0,"None","None",0,7,2007,"WD","Normal",169870.281033333
120,"RHD",26,-4265.104479,1,"None",2,"Lvl","FR2P",0,"NAmes","Norm","Norm","TwnhsE","1Story",6,5,1997,"Gable","SS","MetalSd","MetalSd",0,0,4,3,"PC",4,3,1,6,930,1,475,1405,"GasA",5,1,"SBrkr",1337,0,0,1337,1,0,2,0,2,4,5,10,1,3,"Attchd",1997,3,2,3,2,0,68,0,0,0,0,0,"None","None",0,10,2007,"WD","Normal",175588.824033333
160,"RMD",21,16783.94029,1,"None",0,"Lvl","I",0,"BrDale","NoRMD","NoRMD","Twnhs","2Story",6,6,1973,"Gable","SS","HdBoard","HdBoard",1,567,3,3,"CB",3,3,1,5,312,1,213,525,"GasA",3,1,"SBrkr",525,567,0,1092,0,0,1,1,3,3,6,10,0,0,"Detchd",1973,1,1,3,2,144,0,0,0,0,0,0,"None","None",0,2,2007,"WD","NoRMDal",105389.1935
160,"RMD",21,12903.41767,1,"None",0,"Lvl","I",0,"BrDale","NoRMD","NoRMD","Twnhs","2Story",6,5,1973,"Gable","SS","HdBoard","HdBoard",1,265,3,3,"CB",3,3,1,1,0,1,672,672,"GasA",5,1,"SBrkr",672,546,0,1218,0,0,1,1,4,5,7,10,0,0,"Detchd",1973,1,1,3,2,0,28,0,0,0,0,0,"None","None",0,12,2007,"WD","NoRMDal",117874.463
120,"RLD",24,20603.43194,1,"None",0,"Lvl","I",0,"NPkVill","Norm","Norm","Twnhs","1Story",7,7,1978,"Gable","SS","Plywood","Brk Cmn",0,0,3,3,"CB",4,3,1,6,632,1,423,1061,"GasA",3,1,"SBrkr",1055,0,0,1055,0,0,2,0,2,3,4,10,0,0,"Attchd",1978,1,1,3,2,108,32,0,0,0,0,0,"None","None",0,4,2007,"WD","Normal",154407.2822
20,"RLD",65,7613.879155,1,"None",0,"Lvl","I",0,"NAmes","Norm","Norm","1Fam","1Story",5,6,1966,"Hip","SS","HdBoard","HdBoard",1,52,3,3,"CB",3,3,1,4,725,1,263,988,"GasA",3,1,"SBrkr",988,0,0,988,1,0,1,0,3,3,5,10,0,0,"Detchd",1974,1,1,3,2,0,0,0,0,0,0,0,"None","None",0,11,2007,"WD","Normal",131899.2905
20,"RLD",96,9978.133674,1,"None",0,"Lvl","FR2P",0,"NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,"Hip","SS","VinylSd","VinylSd",2,378,5,3,"PC",5,3,4,6,1151,1,639,1790,"GasA",5,1,"SBrkr",1816,0,0,1816,1,0,2,0,3,5,7,10,1,4,"Attchd",2007,3,3,3,2,186,36,0,0,0,0,0,"None","None",0,8,2007,"New","Partial",302754.196333333
20,"RLD",91,5324.082437,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,"Gable","SS","CemntBd","CmentBd",2,302,4,3,"PC",5,3,2,1,0,1,1694,1694,"GasA",5,1,"SBrkr",1694,0,0,1694,0,0,2,0,3,4,7,10,1,4,"Attchd",2006,2,3,3,2,0,112,0,0,0,0,0,"None","None",0,6,2007,"New","Partial",269710.2314
20,"RLD",110,4442.233185,1,"None",0,"Lvl","C",0,"NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,4,6,1518,1,590,2108,"GasA",5,1,"SBrkr",2122,0,0,2122,1,0,2,1,2,4,7,10,1,5,"Attchd",2007,3,3,3,2,130,142,0,0,0,0,0,"None","None",0,11,2007,"New","Partial",281081.989633333
60,"RLD",107,49.38797826,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2007,"Hip","SS","CemntBd","CmentBd",1,456,5,3,"PC",5,3,4,6,1304,1,630,1934,"GasA",5,1,"SBrkr",1943,713,0,2656,1,0,2,1,3,5,8,10,1,4,"Attchd",2007,2,3,3,2,268,58,0,0,0,0,0,"None","None",0,12,2007,"New","Partial",293563.2455
60,"RLD",110,4876.666278,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2006,"Hip","SS","VinylSd","VinylSd",1,190,4,3,"PC",5,3,1,1,0,1,1108,1108,"GasA",5,1,"SBrkr",1148,1402,0,2550,0,0,2,1,4,5,11,10,1,4,"BuiltIn",2006,3,3,3,2,120,39,0,0,0,0,0,"None","None",0,3,2007,"New","Partial",285536.257966667
20,"RLD",105,8924.062126,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","1Story",10,5,2005,"Hip","SS","VinylSd","VinylSd",1,400,5,3,"PC",5,3,4,6,1430,1,564,1994,"GasA",5,1,"SBrkr",2046,0,0,2046,1,0,2,1,2,5,7,10,2,4,"Attchd",2005,3,3,3,2,188,65,0,0,175,0,0,"None","None",0,8,2007,"WD","Normal",299688.836333333
20,"RLD",107,15290.4522,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","1Story",9,5,2007,"Hip","SS","VinylSd","VinylSd",2,456,5,3,"PC",5,3,4,6,1812,1,740,2552,"GasA",5,1,"SBrkr",2552,0,0,2552,1,0,2,0,3,5,8,10,2,5,"Attchd",2007,3,3,3,2,130,28,0,0,0,0,0,"None","None",0,10,2007,"New","Partial",300306.727933333
60,"RLD",118,-1432.81612,1,"None",1,"Lvl","CulDSac",0,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,"Gable","SS","MetalSd","MetalSd",1,365,4,3,"PC",5,3,4,1,0,1,1704,1704,"GasA",5,1,"SBrkr",1722,1036,0,2758,0,0,2,1,4,5,9,10,1,5,"BuiltIn",2005,3,3,3,2,282,55,0,0,0,0,0,"None","None",0,5,2007,"WD","Normal",283528.098766667
20,"RLD",59,9339.659965,1,"None",2,"Lvl","CulDSac",0,"NridgHt","Norm","Norm","1Fam","1Story",10,5,2007,"Hip","SS","CemntBd","CmentBd",1,970,5,3,"PC",5,3,3,6,1684,1,636,2320,"GasA",5,1,"SBrkr",2290,0,0,2290,2,0,2,1,2,5,7,10,1,4,"Attchd",2007,3,3,3,2,192,30,0,0,0,0,0,"None","None",0,8,2007,"New","Partial",290842.730066667
60,"RLD",134,8630.472554,1,"None",1,"Lvl","C",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,1,0,1,1582,1582,"GasA",5,1,"SBrkr",1582,570,0,2152,0,0,2,1,3,4,7,10,1,4,"Detchd",2007,1,2,3,2,0,368,0,0,0,0,0,"None","None",0,6,2007,"New","Partial",255243.628866667
60,"RLD",82,14033.54391,1,"None",1,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Gable","SS","VinylSd","VinylSd",2,120,5,3,"PC",5,3,4,6,778,1,140,918,"GasA",5,1,"SBrkr",958,1142,0,2100,1,0,2,1,3,5,8,10,2,4,"BuiltIn",2007,3,3,3,2,172,104,0,0,0,0,0,"None","None",0,9,2007,"New","Partial",266938.2471
20,"RLD",94,17618.74261,1,"None",1,"HLS","C",1,"NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,"Hip","SS","MetalSd","MetalSd",2,510,5,3,"PC",5,3,4,1,0,1,1802,1802,"GasA",5,1,"SBrkr",1802,0,0,1802,0,0,2,1,3,5,7,10,1,4,"Attchd",2006,3,3,3,2,158,105,0,0,0,0,0,"None","None",0,6,2007,"WD","Normal",282790.9124
60,"RLD",99,6430.779094,1,"None",1,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,"Gable","SS","VinylSd","VinylSd",1,502,4,3,"PC",4,3,3,1,0,1,1706,1706,"GasA",5,1,"SBrkr",1718,1238,0,2956,0,0,2,1,5,5,11,10,1,5,"BuiltIn",2004,2,3,3,2,194,50,0,0,0,0,0,"None","None",0,8,2007,"WD","Normal",283701.766066667
60,"RLD",110,10049.73572,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,"Gable","SS","VinylSd","VinylSd",1,280,4,3,"PC",5,3,2,6,938,1,379,1317,"GasA",5,1,"SBrkr",1217,1168,0,2385,1,0,2,1,3,4,7,10,1,4,"Attchd",2003,3,3,3,2,192,228,0,0,0,0,0,"None","None",0,1,2007,"WD","Normal",295924.6398
60,"RLD",92,7238.544808,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Hip","SS","VinylSd","VinylSd",2,246,4,3,"PC",5,3,3,6,669,1,226,895,"GasA",5,1,"SBrkr",895,923,0,1818,1,0,2,1,3,5,8,10,1,4,"Attchd",2007,3,3,3,2,196,104,0,0,0,0,0,"None","None",0,8,2007,"New","Partial",249637.0976
20,"RLD",70,13131.75558,1,"None",1,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","1Story",7,5,2005,"Gable","SS","VinylSd","VinylSd",1,210,4,3,"PC",4,3,2,6,1178,1,436,1614,"GasA",5,1,"SBrkr",1614,0,0,1614,1,0,2,0,3,4,7,10,0,0,"Attchd",2005,2,3,3,2,100,38,0,0,0,0,0,"None","None",0,5,2007,"WD","Normal",243406.3813
20,"RLD",71,6013.964499,1,"None",1,"Lvl","I",0,"NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,"Gable","SS","VinylSd","VinylSd",1,210,4,3,"PC",4,3,1,6,119,1,1602,1721,"GasA",5,1,"SBrkr",1721,0,0,1721,1,0,2,0,3,4,7,10,0,0,"Attchd",2005,2,2,3,2,168,27,0,0,0,0,0,"None","None",0,1,2007,"WD","Normal",254192.688066667
60,"RLD",92,2711.547383,1,"None",1,"Lvl","C",0,"NridgHt","Norm","Norm","1Fam","2Story",8,5,2006,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,1,0,1,1298,1298,"GasA",5,1,"SBrkr",1298,530,0,1828,0,0,2,1,3,4,7,10,0,0,"BuiltIn",2006,2,3,3,2,0,40,0,0,0,0,0,"None","None",0,2,2007,"New","Partial",243019.439966667
120,"RLD",34,12513.74078,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,"Gable","SS","VinylSd","VinylSd",2,182,4,3,"PC",4,3,3,5,866,1,436,1302,"GasA",5,1,"SBrkr",1302,0,0,1302,1,0,1,1,1,4,5,10,1,4,"Attchd",2005,2,2,3,2,110,50,0,0,0,0,0,"None","None",0,8,2007,"New","Partial",189312.377766667
120,"RLD",34,11638.6433,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,"Gable","SS","VinylSd","VinylSd",2,182,4,3,"PC",4,3,3,5,1030,1,272,1302,"GasA",5,1,"SBrkr",1302,0,0,1302,1,0,1,1,1,4,5,10,1,4,"Attchd",2005,2,2,3,2,110,50,0,0,0,0,0,"None","None",0,5,2007,"WD","Normal",190488.837933333
120,"RLD",41,10938.15618,1,"None",1,"Lvl","I",0,"NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,"Gable","SS","VinylSd","VinylSd",2,256,4,3,"PC",4,3,3,5,762,1,600,1362,"GasA",5,1,"SBrkr",1362,0,0,1362,1,0,2,0,2,4,6,10,1,4,"Attchd",2005,2,2,3,2,192,28,0,0,0,0,0,"None","None",0,6,2007,"WD","Normal",194555.594266667
120,"RLD",34,4233.006477,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","Twnhs","1Story",8,5,2006,"Gable","SS","VinylSd","VinylSd",2,108,4,3,"PC",4,4,2,6,24,1,1530,1554,"GasA",5,1,"SBrkr",1554,0,0,1554,0,0,2,0,2,4,6,10,1,4,"Attchd",2006,2,2,3,2,156,73,0,0,0,0,0,"None","None",0,5,2007,"CWD","Normal",223888.172166667
120,"RLD",48,7146.601889,1,"None",1,"Lvl","I",0,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,"Hip","SS","MetalSd","MetalSd",1,394,5,3,"PC",5,3,1,6,848,1,729,1577,"GasA",5,1,"SBrkr",1577,0,0,1577,1,0,2,0,2,5,6,10,1,4,"Attchd",2005,2,2,3,2,203,39,0,0,0,0,0,"None","None",0,5,2007,"WD","Normal",274204.2726
120,"RLD",48,5483.072907,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,"Hip","SS","MetalSd","MetalSd",1,176,4,3,"PC",4,3,1,6,24,1,1300,1324,"GasA",5,1,"SBrkr",1324,0,0,1324,0,0,2,0,2,4,6,10,1,4,"Attchd",2006,3,2,3,2,0,38,0,0,0,0,0,"None","None",0,9,2007,"New","Partial",217000.567966667
120,"RLD",48,6341.946232,1,"None",0,"Lvl","I",0,"NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003,"Gable","SS","VinylSd","Wd Shng",2,235,4,3,"PC",4,3,1,6,1000,1,405,1405,"GasA",5,1,"SBrkr",1405,0,0,1405,1,0,2,0,2,4,6,10,1,4,"Attchd",2003,2,2,3,2,136,36,0,0,0,0,0,"None","None",0,3,2007,"WD","Normal",199170.594166667
60,"RLD",59,7723.932207,1,"None",1,"Lvl","I",0,"Gilbert","RRAn","Norm","1Fam","2Story",6,5,2007,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"CB",4,3,1,1,0,1,768,768,"GasA",5,1,"SBrkr",768,728,0,1496,0,0,3,0,3,4,7,10,0,0,"Attchd",2007,1,2,3,2,100,0,0,0,0,0,0,"None","None",0,5,2007,"New","Partial",174026.7875
60,"RLD",65,8673.387202,1,"None",0,"Lvl","I",0,"Gilbert","RRAn","Norm","1Fam","2Story",6,5,2005,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,1,0,1,768,768,"GasA",5,1,"SBrkr",768,768,0,1536,0,0,2,1,3,4,6,10,1,4,"Attchd",2005,3,2,3,2,100,38,0,0,0,0,0,"None","None",0,6,2007,"WD","Normal",177869.476866667
60,"RLD",58,16085.58951,1,"None",1,"Lvl","I",0,"Gilbert","RRAn","Norm","1Fam","2Story",7,5,2006,"Gable","SS","VinylSd","VinylSd",2,44,3,3,"PC",4,3,1,1,0,1,608,608,"GasA",5,1,"SBrkr",608,850,0,1458,0,0,2,0,3,4,6,10,0,0,"BuiltIn",2007,3,2,3,2,100,33,0,0,0,0,0,"None","None",0,5,2007,"New","Partial",178365.890133333
60,"RLD",62,12078.88771,1,"None",1,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,1,0,1,738,738,"GasA",5,1,"SBrkr",738,757,0,1495,0,0,2,1,3,4,7,10,1,4,"Attchd",2006,2,2,3,2,100,30,0,0,0,0,0,"None","None",0,3,2007,"New","Partial",176618.003433333
60,"RLD",63,8943.174596,1,"None",1,"Lvl","I",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,"Gable","SS","VinylSd","VinylSd",0,0,4,3,"PC",4,3,1,1,0,1,698,698,"GasA",5,1,"SBrkr",698,1048,0,1746,1,0,2,1,3,4,6,10,1,4,"BuiltIn",2007,1,3,3,2,0,34,0,0,0,0,0,"None","None",0,6,2007,"New","Partial",196308.198966667
